dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
14/8/2022,3,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,casual,56
14/8/2022,3,1,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,casual,28
14/8/2022,3,1,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,casual,53
15/8/2022,3,1,8,0,0,3,1,1,0.7,0.6515,0.61,0.194,casual,8
15/8/2022,3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0,casual,6
15/8/2022,3,1,8,2,0,3,1,1,0.68,0.6364,0.65,0,casual,1
15/8/2022,3,1,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,casual,1
15/8/2022,3,1,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,casual,0
15/8/2022,3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,casual,4
15/8/2022,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,casual,12
15/8/2022,3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,casual,25
15/8/2022,3,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,casual,40
15/8/2022,3,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.194,casual,57
15/8/2022,3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,casual,70
15/8/2022,3,1,8,11,0,3,1,2,0.74,0.6818,0.58,0.194,casual,80
15/8/2022,3,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,casual,77
15/8/2022,3,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.194,casual,88
15/8/2022,3,1,8,14,0,3,1,2,0.76,0.697,0.52,0.2985,casual,94
15/8/2022,3,1,8,15,0,3,1,1,0.76,0.697,0.52,0.2537,casual,70
15/8/2022,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,casual,91
15/8/2022,3,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,casual,102
15/8/2022,3,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,casual,80
15/8/2022,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,casual,124
15/8/2022,3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,casual,72
15/8/2022,3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,casual,49
15/8/2022,3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,casual,29
15/8/2022,3,1,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,casual,18
16/8/2022,3,1,8,0,0,4,1,1,0.66,0.6212,0.69,0,casual,13
16/8/2022,3,1,8,1,0,4,1,1,0.64,0.6061,0.73,0,casual,3
16/8/2022,3,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.194,casual,0
16/8/2022,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,casual,0
16/8/2022,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,casual,2
16/8/2022,3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,casual,7
16/8/2022,3,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,casual,3
16/8/2022,3,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,casual,16
16/8/2022,3,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.194,casual,33
16/8/2022,3,1,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,casual,41
16/8/2022,3,1,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,casual,78
16/8/2022,3,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,casual,83
16/8/2022,3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,casual,96
16/8/2022,3,1,8,13,0,4,1,1,0.8,0.697,0.31,0.2239,casual,81
16/8/2022,3,1,8,14,0,4,1,1,0.82,0.7121,0.32,0,casual,72
16/8/2022,3,1,8,15,0,4,1,1,0.8,0.697,0.33,0.2537,casual,63
16/8/2022,3,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,casual,79
16/8/2022,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.194,casual,130
16/8/2022,3,1,8,18,0,4,1,1,0.8,0.7121,0.36,0,casual,109
16/8/2022,3,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,casual,119
16/8/2022,3,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,casual,100
16/8/2022,3,1,8,21,0,4,1,1,0.74,0.6667,0.48,0.194,casual,83
16/8/2022,3,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,casual,69
16/8/2022,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,casual,58
17/8/2022,3,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,casual,21
17/8/2022,3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,casual,16
17/8/2022,3,1,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,casual,4
17/8/2022,3,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,casual,0
17/8/2022,3,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,casual,0
17/8/2022,3,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,casual,2
17/8/2022,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,casual,6
17/8/2022,3,1,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,casual,11
17/8/2022,3,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,casual,43
17/8/2022,3,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,casual,58
17/8/2022,3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,casual,82
17/8/2022,3,1,8,11,0,5,1,1,0.76,0.2424,0.52,0.2836,casual,98
17/8/2022,3,1,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,casual,110
17/8/2022,3,1,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,casual,103
17/8/2022,3,1,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,casual,128
17/8/2022,3,1,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,casual,127
17/8/2022,3,1,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,casual,116
17/8/2022,3,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,casual,144
17/8/2022,3,1,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,casual,108
17/8/2022,3,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,casual,88
17/8/2022,3,1,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239,casual,97
17/8/2022,3,1,8,21,0,5,1,2,0.68,0.2424,0.69,0.2985,casual,57
17/8/2022,3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.194,casual,43
17/8/2022,3,1,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,casual,21
18/8/2022,3,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,casual,6
18/8/2022,3,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,casual,14
18/8/2022,3,1,8,2,0,6,0,3,0.62,0.5606,0.88,0.1642,casual,4
18/8/2022,3,1,8,3,0,6,0,1,0.62,0.5606,0.88,0.194,casual,7
18/8/2022,3,1,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,casual,5
18/8/2022,3,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,casual,2
18/8/2022,3,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,casual,4
18/8/2022,3,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,casual,12
18/8/2022,3,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,casual,28
18/8/2022,3,1,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,casual,81
18/8/2022,3,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,casual,166
18/8/2022,3,1,8,11,0,6,0,1,0.72,0.6667,0.51,0,casual,180
18/8/2022,3,1,8,12,0,6,0,1,0.76,0.6667,0.37,0.194,casual,266
18/8/2022,3,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.194,casual,289
18/8/2022,3,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,casual,242
18/8/2022,3,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,casual,250
18/8/2022,3,1,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,casual,287
18/8/2022,3,1,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,casual,256
18/8/2022,3,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,casual,225
18/8/2022,3,1,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,casual,164
18/8/2022,3,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,casual,99
18/8/2022,3,1,8,21,0,6,0,1,0.66,0.6212,0.61,0,casual,90
18/8/2022,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0,casual,90
18/8/2022,3,1,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,casual,60
19/8/2022,3,1,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896,casual,44
19/8/2022,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0,casual,29
19/8/2022,3,1,8,2,0,0,0,2,0.62,0.6061,0.69,0.0896,casual,16
19/8/2022,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,casual,21
19/8/2022,3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,casual,4
19/8/2022,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343,casual,3
19/8/2022,3,1,8,6,0,0,0,2,0.62,0.6061,0.69,0.1045,casual,5
19/8/2022,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343,casual,12
19/8/2022,3,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045,casual,34
19/8/2022,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0,casual,86
19/8/2022,3,1,8,10,0,0,0,2,0.68,0.6364,0.69,0,casual,138
19/8/2022,3,1,8,11,0,0,0,3,0.64,0.5909,0.78,0.1642,casual,83
19/8/2022,3,1,8,12,0,0,0,3,0.64,0.6061,0.73,0,casual,112
19/8/2022,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,casual,50
19/8/2022,3,1,8,14,0,0,0,3,0.64,0.6061,0.73,0,casual,41
19/8/2022,3,1,8,15,0,0,0,2,0.64,0.6061,0.65,0,casual,89
19/8/2022,3,1,8,16,0,0,0,2,0.66,0.6212,0.65,0,casual,97
19/8/2022,3,1,8,17,0,0,0,2,0.64,0.5909,0.78,0.1045,casual,76
19/8/2022,3,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045,casual,86
19/8/2022,3,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343,casual,72
19/8/2022,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.194,casual,61
19/8/2022,3,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896,casual,36
19/8/2022,3,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,casual,6
19/8/2022,3,1,8,23,0,0,0,2,0.62,0.5909,0.73,0,casual,7
20/8/2022,3,1,8,0,0,1,1,2,0.6,0.5606,0.83,0.1045,casual,1
20/8/2022,3,1,8,1,0,1,1,1,0.6,0.5606,0.83,0.1642,casual,0
20/8/2022,3,1,8,2,0,1,1,1,0.6,0.5606,0.83,0.1642,casual,0
20/8/2022,3,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,casual,0
20/8/2022,3,1,8,4,0,1,1,2,0.6,0.5606,0.83,0.0896,casual,0
20/8/2022,3,1,8,5,0,1,1,2,0.6,0.5606,0.83,0,casual,2
20/8/2022,3,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,casual,6
20/8/2022,3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,casual,15
20/8/2022,3,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,casual,37
20/8/2022,3,1,8,9,0,1,1,2,0.64,0.6061,0.69,0,casual,55
20/8/2022,3,1,8,10,0,1,1,2,0.64,0.6061,0.69,0.0896,casual,69
20/8/2022,3,1,8,11,0,1,1,1,0.66,0.6212,0.65,0.1045,casual,90
20/8/2022,3,1,8,12,0,1,1,2,0.66,0.6212,0.61,0.1045,casual,66
20/8/2022,3,1,8,13,0,1,1,1,0.7,0.6515,0.58,0.1343,casual,97
20/8/2022,3,1,8,14,0,1,1,1,0.72,0.6667,0.54,0.1642,casual,87
20/8/2022,3,1,8,15,0,1,1,1,0.72,0.6667,0.54,0.2537,casual,102
20/8/2022,3,1,8,16,0,1,1,1,0.72,0.6667,0.54,0.2537,casual,103
20/8/2022,3,1,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,casual,83
20/8/2022,3,1,8,18,0,1,1,2,0.62,0.5909,0.78,0.2537,casual,89
20/8/2022,3,1,8,19,0,1,1,2,0.62,0.5909,0.78,0.194,casual,33
20/8/2022,3,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,casual,30
20/8/2022,3,1,8,21,0,1,1,1,0.6,0.5606,0.83,0,casual,26
20/8/2022,3,1,8,22,0,1,1,2,0.6,0.5606,0.83,0,casual,25
20/8/2022,3,1,8,23,0,1,1,2,0.6,0.5606,0.83,0,casual,10
21/8/2022,3,1,8,0,0,2,1,2,0.6,0.5606,0.83,0.0896,casual,7
21/8/2022,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,casual,11
21/8/2022,3,1,8,2,0,2,1,2,0.58,0.5455,0.88,0.2836,casual,1
21/8/2022,3,1,8,3,0,2,1,1,0.56,0.5303,0.88,0,casual,0
21/8/2022,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0,casual,0
21/8/2022,3,1,8,5,0,2,1,1,0.56,0.5303,0.83,0.0896,casual,4
21/8/2022,3,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,casual,5
21/8/2022,3,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,casual,19
21/8/2022,3,1,8,8,0,2,1,1,0.6,0.5758,0.78,0.1343,casual,27
21/8/2022,3,1,8,9,0,2,1,1,0.64,0.6061,0.69,0,casual,47
21/8/2022,3,1,8,10,0,2,1,1,0.66,0.6212,0.61,0.1045,casual,58
21/8/2022,3,1,8,11,0,2,1,1,0.7,0.6515,0.54,0,casual,61
21/8/2022,3,1,8,12,0,2,1,1,0.72,0.6515,0.45,0,casual,79
21/8/2022,3,1,8,13,0,2,1,1,0.74,0.6515,0.4,0,casual,76
21/8/2022,3,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,casual,110
21/8/2022,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0,casual,76
21/8/2022,3,1,8,16,0,2,1,1,0.76,0.6667,0.37,0,casual,109
21/8/2022,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,casual,92
21/8/2022,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,casual,93
21/8/2022,3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,casual,56
21/8/2022,3,1,8,20,0,2,1,1,0.64,0.6061,0.73,0,casual,62
21/8/2022,3,1,8,21,0,2,1,1,0.64,0.6061,0.73,0,casual,41
21/8/2022,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0,casual,24
21/8/2022,3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0,casual,23
22/8/2022,3,1,8,0,0,3,1,1,0.62,0.5758,0.83,0.1045,casual,9
22/8/2022,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0,casual,1
22/8/2022,3,1,8,2,0,3,1,1,0.62,0.5909,0.78,0,casual,7
22/8/2022,3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0,casual,0
22/8/2022,3,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045,casual,1
22/8/2022,3,1,8,5,0,3,1,1,0.6,0.5758,0.78,0,casual,2
22/8/2022,3,1,8,6,0,3,1,1,0.62,0.5909,0.73,0,casual,12
22/8/2022,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0,casual,16
22/8/2022,3,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,casual,37
22/8/2022,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0,casual,41
22/8/2022,3,1,8,10,0,3,1,1,0.7,0.6515,0.61,0.0896,casual,66
22/8/2022,3,1,8,11,0,3,1,1,0.72,0.6667,0.58,0.0896,casual,71
22/8/2022,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0,casual,59
22/8/2022,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,casual,74
22/8/2022,3,1,8,14,0,3,1,1,0.76,0.6818,0.45,0.1045,casual,82
22/8/2022,3,1,8,15,0,3,1,1,0.76,0.6818,0.48,0.1343,casual,94
22/8/2022,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239,casual,102
22/8/2022,3,1,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,casual,72
22/8/2022,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,casual,91
22/8/2022,3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0,casual,56
22/8/2022,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194,casual,59
22/8/2022,3,1,8,21,0,3,1,1,0.64,0.6061,0.73,0,casual,60
22/8/2022,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0,casual,55
22/8/2022,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0,casual,27
23/8/2022,3,1,8,0,0,4,1,1,0.64,0.5909,0.78,0,casual,9
23/8/2022,3,1,8,1,0,4,1,1,0.62,0.5758,0.83,0,casual,10
23/8/2022,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0,casual,9
23/8/2022,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,casual,3
23/8/2022,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0,casual,0
23/8/2022,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0,casual,1
23/8/2022,3,1,8,6,0,4,1,2,0.6,0.5455,0.88,0.0896,casual,14
23/8/2022,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,casual,18
23/8/2022,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,casual,45
23/8/2022,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0,casual,58
23/8/2022,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,casual,76
23/8/2022,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,casual,86
23/8/2022,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0,casual,97
23/8/2022,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,casual,93
23/8/2022,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,casual,114
23/8/2022,3,1,8,15,0,4,1,1,0.78,0.697,0.46,0.1343,casual,104
23/8/2022,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,casual,121
23/8/2022,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,casual,111
23/8/2022,3,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,casual,130
23/8/2022,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,casual,96
23/8/2022,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,casual,70
23/8/2022,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,casual,53
23/8/2022,3,1,8,22,0,4,1,2,0.68,0.6364,0.61,0.1045,casual,21
23/8/2022,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0,casual,24
24/8/2022,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,casual,27
24/8/2022,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0,casual,5
24/8/2022,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0,casual,1
24/8/2022,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0,casual,2
24/8/2022,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0,casual,2
24/8/2022,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0,casual,1
24/8/2022,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0,casual,9
24/8/2022,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0,casual,13
24/8/2022,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0,casual,41
24/8/2022,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0,casual,58
24/8/2022,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0,casual,78
24/8/2022,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045,casual,69
24/8/2022,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896,casual,95
24/8/2022,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045,casual,79
24/8/2022,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045,casual,109
24/8/2022,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,casual,99
24/8/2022,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,casual,101
24/8/2022,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,casual,117
24/8/2022,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,casual,109
24/8/2022,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,casual,106
24/8/2022,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,casual,66
24/8/2022,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,casual,58
24/8/2022,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0,casual,42
24/8/2022,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,casual,38
25/8/2022,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0,casual,21
25/8/2022,3,1,8,1,0,6,0,2,0.68,0.6364,0.69,0,casual,15
25/8/2022,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,casual,18
25/8/2022,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,casual,7
25/8/2022,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,casual,3
25/8/2022,3,1,8,5,0,6,0,2,0.64,0.6061,0.73,0.1642,casual,4
25/8/2022,3,1,8,6,0,6,0,2,0.64,0.5909,0.78,0.1642,casual,5
25/8/2022,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,casual,14
25/8/2022,3,1,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,casual,29
25/8/2022,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,casual,60
25/8/2022,3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,casual,148
25/8/2022,3,1,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,casual,143
25/8/2022,3,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,casual,217
25/8/2022,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,casual,186
25/8/2022,3,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,casual,150
25/8/2022,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,casual,79
25/8/2022,3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,casual,174
25/8/2022,3,1,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,casual,132
25/8/2022,3,1,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,casual,122
25/8/2022,3,1,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,casual,97
25/8/2022,3,1,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,casual,65
25/8/2022,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,casual,60
25/8/2022,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,casual,46
25/8/2022,3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,casual,34
26/8/2022,3,1,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,casual,23
26/8/2022,3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,casual,18
26/8/2022,3,1,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,casual,12
26/8/2022,3,1,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,casual,11
26/8/2022,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,casual,5
26/8/2022,3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,casual,3
26/8/2022,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,casual,5
26/8/2022,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,casual,11
26/8/2022,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,casual,21
26/8/2022,3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,casual,67
26/8/2022,3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,casual,127
26/8/2022,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,casual,150
26/8/2022,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,casual,225
26/8/2022,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,casual,166
26/8/2022,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,casual,125
26/8/2022,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,casual,132
26/8/2022,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,casual,57
26/8/2022,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,casual,61
26/8/2022,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,casual,77
26/8/2022,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,casual,80
26/8/2022,3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,casual,40
26/8/2022,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,casual,26
26/8/2022,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,casual,20
26/8/2022,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,casual,21
27/8/2022,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0,casual,4
27/8/2022,3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,casual,3
27/8/2022,3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,casual,0
27/8/2022,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,casual,1
27/8/2022,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0,casual,1
27/8/2022,3,1,8,5,0,1,1,1,0.62,0.5606,0.88,0,casual,4
27/8/2022,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0,casual,4
27/8/2022,3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0,casual,15
27/8/2022,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,casual,29
27/8/2022,3,1,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,casual,40
27/8/2022,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,casual,63
27/8/2022,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,casual,47
27/8/2022,3,1,8,12,0,1,1,1,0.76,0.7121,0.62,0,casual,69
27/8/2022,3,1,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,casual,77
27/8/2022,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,casual,66
27/8/2022,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,casual,77
27/8/2022,3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,casual,77
