dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
15/5/2021,2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,casual,73
15/5/2021,2,0,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,casual,120
15/5/2021,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,casual,120
15/5/2021,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,casual,195
15/5/2021,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,casual,183
15/5/2021,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,casual,206
15/5/2021,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,casual,158
15/5/2021,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,casual,137
15/5/2021,2,0,5,18,0,0,0,1,0.56,0.5303,0.78,0.2537,casual,60
15/5/2021,2,0,5,19,0,0,0,1,0.56,0.5303,0.83,0.1045,casual,78
15/5/2021,2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0,casual,53
15/5/2021,2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0,casual,44
15/5/2021,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0,casual,29
15/5/2021,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,casual,18
16/5/2021,2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,casual,17
16/5/2021,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,casual,6
16/5/2021,2,0,5,2,0,1,1,1,0.5,0.4848,1,0.0896,casual,4
16/5/2021,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,casual,1
16/5/2021,2,0,5,4,0,1,1,1,0.5,0.4848,1,0.1343,casual,1
16/5/2021,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,casual,1
16/5/2021,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,casual,11
16/5/2021,2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,casual,27
16/5/2021,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,casual,28
16/5/2021,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,casual,38
16/5/2021,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,casual,37
16/5/2021,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0,casual,56
16/5/2021,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,casual,72
16/5/2021,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0,casual,61
16/5/2021,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0,casual,76
16/5/2021,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0,casual,55
16/5/2021,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,casual,45
16/5/2021,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,casual,47
16/5/2021,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,casual,55
16/5/2021,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,casual,36
16/5/2021,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0,casual,31
16/5/2021,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0,casual,28
16/5/2021,2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,casual,22
16/5/2021,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,casual,18
17/5/2021,2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0,casual,13
17/5/2021,2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0,casual,7
17/5/2021,2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0,casual,4
17/5/2021,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,casual,1
17/5/2021,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,casual,2
17/5/2021,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,casual,0
17/5/2021,2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,casual,0
17/5/2021,2,0,5,7,0,2,1,2,0.52,0.5,0.94,0.2537,casual,13
17/5/2021,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,casual,22
17/5/2021,2,0,5,9,0,2,1,2,0.54,0.5152,0.88,0.2537,casual,17
17/5/2021,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,casual,31
17/5/2021,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,casual,26
17/5/2021,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,casual,38
17/5/2021,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,casual,31
17/5/2021,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,casual,61
17/5/2021,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,casual,79
17/5/2021,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,casual,73
17/5/2021,2,0,5,17,0,2,1,1,0.62,0.6061,0.65,0.4179,casual,83
17/5/2021,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,casual,54
17/5/2021,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,casual,51
17/5/2021,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,casual,30
17/5/2021,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,casual,23
17/5/2021,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,casual,12
17/5/2021,2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,casual,7
18/5/2021,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,casual,8
18/5/2021,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,casual,3
18/5/2021,2,0,5,2,0,3,1,3,0.52,0.5,0.94,0.2239,casual,1
18/5/2021,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,casual,6
18/5/2021,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,casual,1
18/5/2021,2,0,5,5,0,3,1,1,0.52,0.5,1,0.2239,casual,0
18/5/2021,2,0,5,6,0,3,1,1,0.52,0.5,1,0.1343,casual,2
18/5/2021,2,0,5,7,0,3,1,1,0.54,0.5152,0.88,0.194,casual,14
18/5/2021,2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,casual,25
18/5/2021,2,0,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,casual,26
18/5/2021,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,casual,33
18/5/2021,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,casual,6
18/5/2021,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,casual,12
18/5/2021,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,casual,30
18/5/2021,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,casual,44
18/5/2021,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,casual,34
18/5/2021,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.194,casual,53
18/5/2021,2,0,5,17,0,3,1,1,0.6,0.5909,0.69,0.1343,casual,78
18/5/2021,2,0,5,18,0,3,1,1,0.6,0.5909,0.73,0.2239,casual,58
18/5/2021,2,0,5,19,0,3,1,3,0.56,0.5303,0.88,0.1343,casual,43
18/5/2021,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,casual,24
18/5/2021,2,0,5,21,0,3,1,1,0.52,0.5,0.88,0,casual,11
18/5/2021,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0,casual,14
18/5/2021,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,casual,10
19/5/2021,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,casual,6
19/5/2021,2,0,5,1,0,4,1,1,0.5,0.4848,0.94,0,casual,2
19/5/2021,2,0,5,2,0,4,1,1,0.5,0.4848,0.94,0,casual,3
19/5/2021,2,0,5,3,0,4,1,1,0.48,0.4697,1,0,casual,1
19/5/2021,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0,casual,2
19/5/2021,2,0,5,5,0,4,1,1,0.48,0.4697,0.94,0,casual,2
19/5/2021,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0,casual,17
19/5/2021,2,0,5,7,0,4,1,2,0.5,0.4848,1,0,casual,18
19/5/2021,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0,casual,34
19/5/2021,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,casual,40
19/5/2021,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0,casual,35
19/5/2021,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,casual,53
19/5/2021,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045,casual,38
19/5/2021,2,0,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,casual,44
19/5/2021,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,casual,43
19/5/2021,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,casual,63
19/5/2021,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.194,casual,55
19/5/2021,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,casual,60
19/5/2021,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,casual,59
19/5/2021,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,casual,65
19/5/2021,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,casual,46
19/5/2021,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,casual,29
19/5/2021,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,casual,11
19/5/2021,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0,casual,9
20/5/2021,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,casual,15
20/5/2021,2,0,5,1,0,5,1,1,0.46,0.4545,1,0,casual,8
20/5/2021,2,0,5,2,0,5,1,1,0.44,0.4394,1,0.0896,casual,4
20/5/2021,2,0,5,3,0,5,1,1,0.44,0.4394,1,0,casual,1
20/5/2021,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,casual,1
20/5/2021,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,casual,0
20/5/2021,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,casual,15
20/5/2021,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,casual,30
20/5/2021,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0,casual,41
20/5/2021,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,casual,35
20/5/2021,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.194,casual,44
20/5/2021,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.194,casual,63
20/5/2021,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,casual,69
20/5/2021,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,casual,60
20/5/2021,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,casual,66
20/5/2021,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.194,casual,74
20/5/2021,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,casual,61
20/5/2021,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0,casual,71
20/5/2021,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,casual,79
20/5/2021,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,casual,49
20/5/2021,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,casual,40
20/5/2021,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,casual,40
20/5/2021,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0,casual,28
20/5/2021,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,casual,15
21/5/2021,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,casual,20
21/5/2021,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0,casual,8
21/5/2021,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,casual,5
21/5/2021,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,casual,7
21/5/2021,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,casual,1
21/5/2021,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,casual,1
21/5/2021,2,0,5,6,0,6,0,1,0.5,0.4848,0.82,0.1343,casual,6
21/5/2021,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343,casual,10
21/5/2021,2,0,5,8,0,6,0,1,0.56,0.5303,0.68,0.2836,casual,29
21/5/2021,2,0,5,9,0,6,0,1,0.6,0.6061,0.64,0.2239,casual,60
21/5/2021,2,0,5,10,0,6,0,1,0.62,0.6061,0.61,0.1045,casual,122
21/5/2021,2,0,5,11,0,6,0,1,0.64,0.6212,0.53,0.1343,casual,173
21/5/2021,2,0,5,12,0,6,0,1,0.66,0.6212,0.5,0,casual,222
21/5/2021,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0,casual,191
21/5/2021,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0,casual,187
21/5/2021,2,0,5,15,0,6,0,1,0.72,0.6515,0.45,0.2537,casual,232
21/5/2021,2,0,5,16,0,6,0,2,0.72,0.6515,0.39,0.2537,casual,204
21/5/2021,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,casual,191
21/5/2021,2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,casual,191
21/5/2021,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,casual,117
21/5/2021,2,0,5,20,0,6,0,1,0.62,0.6061,0.61,0,casual,84
21/5/2021,2,0,5,21,0,6,0,1,0.62,0.6061,0.61,0.1045,casual,77
21/5/2021,2,0,5,22,0,6,0,1,0.6,0.5909,0.69,0.1343,casual,78
21/5/2021,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,casual,42
22/5/2021,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,casual,31
22/5/2021,2,0,5,1,0,0,0,1,0.52,0.5,0.94,0.1343,casual,17
22/5/2021,2,0,5,2,0,0,0,1,0.52,0.5,0.94,0.1045,casual,18
22/5/2021,2,0,5,3,0,0,0,1,0.5,0.4848,1,0.1045,casual,10
22/5/2021,2,0,5,4,0,0,0,1,0.5,0.4848,1,0,casual,3
22/5/2021,2,0,5,5,0,0,0,1,0.5,0.4848,1,0.1045,casual,1
22/5/2021,2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,casual,5
22/5/2021,2,0,5,7,0,0,0,1,0.54,0.5152,0.88,0.1045,casual,13
22/5/2021,2,0,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896,casual,29
22/5/2021,2,0,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,casual,59
22/5/2021,2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,casual,135
22/5/2021,2,0,5,11,0,0,0,1,0.7,0.6515,0.54,0.194,casual,164
22/5/2021,2,0,5,12,0,0,0,2,0.72,0.6667,0.51,0.194,casual,146
22/5/2021,2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,casual,180
22/5/2021,2,0,5,14,0,0,0,3,0.62,0.6061,0.69,0.194,casual,125
22/5/2021,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,casual,110
22/5/2021,2,0,5,16,0,0,0,1,0.68,0.6364,0.61,0.1343,casual,72
22/5/2021,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,casual,93
22/5/2021,2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,casual,120
22/5/2021,2,0,5,19,0,0,0,1,0.66,0.6212,0.61,0.194,casual,107
22/5/2021,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,casual,57
22/5/2021,2,0,5,21,0,0,0,1,0.62,0.5909,0.73,0.194,casual,27
22/5/2021,2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,casual,35
22/5/2021,2,0,5,23,0,0,0,2,0.58,0.5455,0.83,0.1343,casual,19
23/5/2021,2,0,5,0,0,1,1,2,0.56,0.5303,0.88,0.1343,casual,23
23/5/2021,2,0,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,casual,4
23/5/2021,2,0,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,casual,2
23/5/2021,2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,casual,0
23/5/2021,2,0,5,4,0,1,1,2,0.54,0.5152,0.94,0,casual,2
23/5/2021,2,0,5,5,0,1,1,2,0.54,0.5152,0.94,0,casual,0
23/5/2021,2,0,5,6,0,1,1,2,0.54,0.5152,1,0,casual,4
23/5/2021,2,0,5,7,0,1,1,2,0.56,0.5303,0.94,0.1045,casual,13
23/5/2021,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.194,casual,50
23/5/2021,2,0,5,9,0,1,1,1,0.6,0.5455,0.88,0.2239,casual,36
23/5/2021,2,0,5,10,0,1,1,1,0.66,0.6212,0.74,0.2985,casual,49
23/5/2021,2,0,5,11,0,1,1,1,0.68,0.6364,0.69,0.3881,casual,73
23/5/2021,2,0,5,12,0,1,1,1,0.68,0.6364,0.69,0.3881,casual,65
23/5/2021,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,casual,49
23/5/2021,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,casual,57
23/5/2021,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,casual,57
23/5/2021,2,0,5,16,0,1,1,2,0.72,0.6818,0.62,0.2985,casual,56
23/5/2021,2,0,5,17,0,1,1,3,0.72,0.6818,0.7,0.3881,casual,56
23/5/2021,2,0,5,18,0,1,1,1,0.7,0.6667,0.74,0.2836,casual,68
23/5/2021,2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,casual,56
23/5/2021,2,0,5,20,0,1,1,1,0.64,0.5758,0.83,0.2239,casual,39
23/5/2021,2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,casual,33
23/5/2021,2,0,5,22,0,1,1,1,0.62,0.5455,0.94,0.2239,casual,25
23/5/2021,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.194,casual,19
24/5/2021,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.194,casual,12
24/5/2021,2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,casual,6
24/5/2021,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.194,casual,2
24/5/2021,2,0,5,3,0,2,1,2,0.58,0.5455,0.94,0.1045,casual,0
24/5/2021,2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,casual,1
24/5/2021,2,0,5,5,0,2,1,2,0.58,0.5455,0.94,0.2537,casual,2
24/5/2021,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.194,casual,10
24/5/2021,2,0,5,7,0,2,1,3,0.64,0.5909,0.78,0.194,casual,26
24/5/2021,2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,casual,31
24/5/2021,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,casual,27
24/5/2021,2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,casual,18
24/5/2021,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,casual,33
24/5/2021,2,0,5,12,0,2,1,1,0.76,0.6818,0.45,0.3881,casual,41
24/5/2021,2,0,5,13,0,2,1,1,0.78,0.697,0.46,0.2537,casual,38
24/5/2021,2,0,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,casual,27
24/5/2021,2,0,5,15,0,2,1,3,0.74,0.6818,0.55,0.4179,casual,59
24/5/2021,2,0,5,16,0,2,1,1,0.66,0.6212,0.69,0.194,casual,52
24/5/2021,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,casual,56
24/5/2021,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.194,casual,74
24/5/2021,2,0,5,19,0,2,1,1,0.66,0.6212,0.74,0.194,casual,45
24/5/2021,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,casual,39
24/5/2021,2,0,5,21,0,2,1,1,0.64,0.5909,0.78,0.0896,casual,21
24/5/2021,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,casual,26
24/5/2021,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,casual,13
25/5/2021,2,0,5,0,0,3,1,3,0.6,0.5606,0.83,0.2239,casual,3
25/5/2021,2,0,5,1,0,3,1,3,0.58,0.5455,0.83,0.194,casual,6
25/5/2021,2,0,5,2,0,3,1,2,0.56,0.5303,0.94,0,casual,0
25/5/2021,2,0,5,3,0,3,1,1,0.54,0.5152,1,0.1343,casual,0
25/5/2021,2,0,5,4,0,3,1,1,0.54,0.5152,1,0.1045,casual,0
25/5/2021,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,casual,2
25/5/2021,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,casual,4
25/5/2021,2,0,5,7,0,3,1,1,0.62,0.5909,0.73,0.1343,casual,29
25/5/2021,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,casual,36
25/5/2021,2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,casual,27
25/5/2021,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,casual,30
25/5/2021,2,0,5,11,0,3,1,1,0.74,0.6667,0.51,0.0896,casual,36
25/5/2021,2,0,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,casual,32
25/5/2021,2,0,5,13,0,3,1,1,0.74,0.6818,0.55,0.1343,casual,39
25/5/2021,2,0,5,14,0,3,1,1,0.74,0.6818,0.55,0.1642,casual,47
25/5/2021,2,0,5,15,0,3,1,1,0.76,0.697,0.52,0.2537,casual,37
25/5/2021,2,0,5,16,0,3,1,1,0.74,0.6667,0.51,0.2836,casual,61
25/5/2021,2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,casual,77
25/5/2021,2,0,5,18,0,3,1,1,0.72,0.6667,0.58,0.2239,casual,66
25/5/2021,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343,casual,73
25/5/2021,2,0,5,20,0,3,1,1,0.7,0.6515,0.61,0.1642,casual,56
25/5/2021,2,0,5,21,0,3,1,1,0.66,0.6212,0.69,0.1343,casual,33
25/5/2021,2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537,casual,34
25/5/2021,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,casual,12
26/5/2021,2,0,5,0,0,4,1,1,0.64,0.6061,0.73,0.1343,casual,11
26/5/2021,2,0,5,1,0,4,1,1,0.64,0.6061,0.73,0.1343,casual,3
26/5/2021,2,0,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,casual,7
26/5/2021,2,0,5,3,0,4,1,1,0.6,0.5455,0.88,0.0896,casual,0
26/5/2021,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0,casual,0
26/5/2021,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,casual,2
26/5/2021,2,0,5,6,0,4,1,2,0.6,0.5,1,0.0896,casual,4
26/5/2021,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,casual,16
26/5/2021,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,casual,31
26/5/2021,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,casual,22
26/5/2021,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,casual,49
26/5/2021,2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,casual,36
26/5/2021,2,0,5,12,0,4,1,1,0.78,0.7424,0.59,0.3284,casual,53
26/5/2021,2,0,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,casual,52
26/5/2021,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,casual,44
26/5/2021,2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,casual,40
26/5/2021,2,0,5,16,0,4,1,2,0.8,0.7424,0.49,0.3582,casual,58
26/5/2021,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,casual,49
26/5/2021,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,casual,74
26/5/2021,2,0,5,19,0,4,1,1,0.78,0.697,0.46,0.3284,casual,67
26/5/2021,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,casual,55
26/5/2021,2,0,5,21,0,4,1,1,0.72,0.6818,0.62,0.0896,casual,45
26/5/2021,2,0,5,22,0,4,1,1,0.7,0.6515,0.65,0.1343,casual,23
26/5/2021,2,0,5,23,0,4,1,1,0.7,0.6515,0.65,0.194,casual,17
27/5/2021,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,casual,14
27/5/2021,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,casual,14
27/5/2021,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,casual,6
27/5/2021,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,casual,1
27/5/2021,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,casual,2
27/5/2021,2,0,5,5,0,5,1,1,0.64,0.6061,0.65,0.2836,casual,2
27/5/2021,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,casual,8
27/5/2021,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,casual,20
27/5/2021,2,0,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,casual,25
27/5/2021,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,casual,37
27/5/2021,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,casual,42
27/5/2021,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,casual,40
27/5/2021,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,casual,53
27/5/2021,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.194,casual,51
27/5/2021,2,0,5,14,0,5,1,1,0.76,0.697,0.55,0.2537,casual,51
27/5/2021,2,0,5,15,0,5,1,1,0.78,0.7121,0.49,0.2836,casual,98
27/5/2021,2,0,5,16,0,5,1,2,0.76,0.697,0.55,0.3881,casual,63
27/5/2021,2,0,5,17,0,5,1,1,0.74,0.6818,0.58,0.3881,casual,77
27/5/2021,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985,casual,89
27/5/2021,2,0,5,19,0,5,1,3,0.6,0.5758,0.78,0.2537,casual,69
27/5/2021,2,0,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239,casual,24
27/5/2021,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,casual,37
27/5/2021,2,0,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,casual,25
27/5/2021,2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,casual,23
28/5/2021,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,casual,15
28/5/2021,2,0,5,1,0,6,0,1,0.58,0.5455,0.88,0.194,casual,8
28/5/2021,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,casual,13
28/5/2021,2,0,5,3,0,6,0,1,0.56,0.5303,0.88,0.2239,casual,2
28/5/2021,2,0,5,4,0,6,0,1,0.56,0.5303,0.88,0.2537,casual,0
